video_id,comment_id,author_display_name,text,published_at,like_count
mmwuGRGLsLc,UgxQRCBg5Lkbe0kIybd4AaABAg,@MantraWalet,Terimakasih atas Edukasinya,2025-05-10T16:08:50Z,0
mmwuGRGLsLc,UgxpIG6eMrDZXx3lvCN4AaABAg,@AdinAfriansyah-ey3ps,"Qris harus di pertahankn jngan sampe kita di setir mllu m amerika gila, kita lawan pake yg di ajari mereka yaitu teknologi buat senjata kita indonesia",2025-05-10T15:06:53Z,0
mmwuGRGLsLc,Ugzi--5KJrJyZ-DK2_Z4AaABAg,@IwanMarwan-b2d,"Hidup hidupkan Qris...!!
Ayoo indonesia Maajuu...!!",2025-05-10T14:59:52Z,0
mmwuGRGLsLc,UgztJGuFu5ElTi3Ebbt4AaABAg,@gabyway4105,"Gue setuju banget dengan pendapat mu di video ini, Karena Amerika ini memiliki banyak kelicikan nya. Apa lagi sekarang Indonesia sudah gabung ke brics apa nggak makin panas itu pantat Donal Trump 🤣👍👍",2025-05-10T13:35:11Z,0
mmwuGRGLsLc,Ugwm5SCnPy0wk5y344Z4AaABAg,@HadiPrajitno-qn7df,🇮🇩Semarak Produk Dalam Negri🇮🇩,2025-05-10T12:24:09Z,0
mmwuGRGLsLc,UgwA3_8DYIMcInpt7ud4AaABAg,@redikaak9986,Next time kalau mau mengangkat presiden wajib dapat restu dari pemerintah US karena Indonesia BUDAK amerika,2025-05-10T12:06:14Z,0
mmwuGRGLsLc,UgzL-oZAHS63Ciea_RN4AaABAg,@rizkifajarsetiawan8626,"Lagian ngapa si amrik
Ngusik aja",2025-05-10T10:56:31Z,0
mmwuGRGLsLc,UgxifctHO8454rv_lMl4AaABAg,@CacaAzril-r3f,Klau kita tidak kerja sama ama mereka apa negara kita akan mati?,2025-05-10T10:20:38Z,0
mmwuGRGLsLc,Ugz3YLyLVk0qFsHEp294AaABAg,@mahapatih5643,"Ancaman tanah air ku
Aku Melu maju boss
Beri saya akses",2025-05-10T10:14:21Z,0
mmwuGRGLsLc,UgxTSAB6uv6uZqVDGuB4AaABAg,@cahyaningsihbintiakifakif1551,"Teruskan produk qris, biar Amerika hancur sehancurnya",2025-05-10T10:12:08Z,0
mmwuGRGLsLc,UgxkELDEuuzGdPUO7UV4AaABAg,@RevolusiReformasi2105,Jangan sampai tunduk ke Amerika,2025-05-10T08:58:20Z,0
mmwuGRGLsLc,UgwxI377K8gjFUwoOxF4AaABAg,@haryoajinugroho7609,Pemerintah mana mau denger 😅,2025-05-10T07:50:55Z,0
mmwuGRGLsLc,UgweUdXyLmlLV0excD14AaABAg,@JPrasetyo-j9n,Bnar skali sy baru bln mei 2025 bang oake qris mntap,2025-05-10T07:22:37Z,0
mmwuGRGLsLc,UgyamO86z1UHoa4LoOZ4AaABAg,@mhasankalibokor4577,"Mantab indonesia, hidup indonesia, sehat slalu masku yg ngasih pemahaman tentang qriss dn gpn.",2025-05-10T06:38:03Z,0
mmwuGRGLsLc,Ugwbn9SG3hgfMmjRR-V4AaABAg,@AgusMulyoharsono,"Donald Trumph ini macam2 kepada Indonesia, mau ngatur2 jelas sdh Amerika ingin selalu ingin untung klu merugikan bangsa Indonesia harus dilawan.",2025-05-10T05:42:45Z,0
mmwuGRGLsLc,UgwqcgHNgYTrCqT6yJp4AaABAg,@santosoSantos-o8n,Sehat selalu MasBen,2025-05-10T05:01:49Z,0
mmwuGRGLsLc,UgxzJrbEpiQff0djASl4AaABAg,@raharjoy,"enak banger dengernya, auto subscribe",2025-05-10T03:35:51Z,0
mmwuGRGLsLc,UgwflQDQKBKsm9tKtqR4AaABAg,@YudiSaja-p6j,RAKYAT INDONESIA TETAP KAN QRIS DONG NGAPAIN NGUNTUNGKAN AS,2025-05-10T03:34:57Z,0
mmwuGRGLsLc,UgyjhHFiic5ShDwakJ14AaABAg,@sirajuddinunaju4399,"Demo dong  didepan kedutaan besar  Amerika syarikat bawa bergxnyxng seierti mxna demo jeatas kedutaan besar Malaysia di Jakarta.Kenapa takutkah?.Judulnya ""gugat keddulatan RI"".Sama juga alasan kerana kedaulatan indonesia sanggup berdemo dan melempar telur. Vennix usulkan keoada menteri perdagangan atau perekonomian untuk berdemo dideian kedutaan besar Amerika syarikat dan ajak berganyang sama dengan AMERIKA.kami mau dibuktikan sejauh mana kebenaran/ keberanian mahu berganyang.omon omon aja selama ini mau ganyang Malaysia.makanya jangxn berkoar koar,mentang mentang malaysia diam diam bukan bermakna takut tapi tidak mau memulaikan nya duluan.",2025-05-10T02:46:48Z,0
mmwuGRGLsLc,UgxKr1h0bTHMd8jYpgl4AaABAg,@flayrynvoer8709,Relegius sih tapiiiii .... 😂,2025-05-10T02:30:15Z,0
